day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.747662037,37.9044235,N,107.72148483333334,W,1,8,0.7,3627.5
736367.7476736112,37.904423,N,107.7214845,W,1,8,0.71,3627.4
736367.7476851852,37.90442083333333,N,107.72148433333334,W,1,8,0.71,3627.5
736367.7476967593,37.9044205,N,107.72148433333334,W,1,8,0.71,3627.6
736367.7477083333,37.90442066666667,N,107.72148433333334,W,1,8,0.7,3627.7
736367.7477199074,37.904421,N,107.7214835,W,1,8,0.7,3627.9
736367.7477314814,37.9044205,N,107.7214835,W,1,8,0.7,3627.8
736367.7477430556,37.90442083333333,N,107.72148266666667,W,1,8,0.74,3627.9
736367.7477546296,37.904421,N,107.7214825,W,1,8,0.74,3627.9
736367.7477662037,37.90442133333333,N,107.72148216666666,W,1,8,0.74,3627.9
736367.7477777777,37.904421666666664,N,107.72148183333333,W,1,8,0.74,3628.0
736367.7477893519,37.90442183333333,N,107.72148183333333,W,1,8,0.74,3628.0
736367.747800926,37.904421666666664,N,107.72148216666666,W,1,8,0.74,3628.0
736367.7478125,37.90442133333333,N,107.721482,W,1,8,0.75,3628.1
736367.7478240741,37.90442133333333,N,107.72148233333333,W,1,8,0.74,3628.1
736367.7478356481,37.9044215,N,107.72148166666666,W,1,8,0.74,3628.2
